technische metadata (drager)																		Waarde digitale drager						Inhoudelijke metadata											
drager.medium	drager.archiefnummer	drager.barcode	drager.dragertype	drager.Technische annotatie	drager.Technische annotatie	drager.archiefstatus	drager.depotstatus	drager.depotstatus.reden	drager.fabricagedatum	drager.fysieke staat	opbergeenheid.barcode	opbergeenheid.archiefnummer	opbergeenheid.locatie	drager.afmetingen	drager.kleur	drager.materiaalsoort	drager.collectienummer	drager.medium	drager.archiefnummer	drager.archiefnummer.bron	drager.dragertype	drager.archiefstatus	drager.projectnaam	werk.titel	configuratie filenaam	realisatie.titel	expressie.titel	expressie.overige titel	expressie.annotatie	expressie.inhoudssamenvatting	expressie.productiejaar	publicatie.begindatum	publicatie.einddatum	publicatie.zendgemachtigde	publicatie.weeknummer
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1956							papier	2269.1.1	bestand	ntb	GDS007000015	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 39 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	Vrĳe geluiden : orgaan van den Vrĳzinnig Protestantschen Radio Omroep	Uitgever: Fa. W. Gaade, Delft	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1956	16-06-1956	23-06-1956	VPRO	1956-24
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1956							papier	2269.1.1	bestand	ntb	GDS007000016	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 39 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	Vrĳe geluiden : orgaan van den Vrĳzinnig Protestantschen Radio Omroep	Uitgever: Fa. W. Gaade, Delft	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1956	23-06-1956	30-06-1956	VPRO	1956-25
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1961							papier	2269.1.1	bestand	ntb	GDS007000017	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 38 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	Vrĳe geluiden : orgaan van den Vrĳzinnig Protestantschen Radio Omroep	Uitgever: Fa. W. Gaade, Delft	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1961	04-03-1961	11-03-1961	VPRO	1961-10
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1961							papier	2269.1.1	bestand	ntb	GDS007000018	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 38 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	Vrĳe geluiden : orgaan van den Vrĳzinnig Protestantschen Radio Omroep	Uitgever: Fa. W. Gaade, Delft	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1961	11-03-1961	18-03-1961	VPRO	1961-11
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1961							papier	2269.1.1	bestand	ntb	GDS007000019	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 38 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	Vrĳe geluiden : orgaan van den Vrĳzinnig Protestantschen Radio Omroep	Uitgever: Fa. W. Gaade, Delft	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1961	18-03-1961	25-03-1961	VPRO	1961-12
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1961							papier	2269.1.1	bestand	ntb	GDS007000020	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 38 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	Vrĳe geluiden : orgaan van den Vrĳzinnig Protestantschen Radio Omroep	Uitgever: Fa. W. Gaade, Delft	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1961	25-03-1961	01-04-1961	VPRO	1961-13
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1961							papier	2269.1.1	bestand	ntb	GDS007000021	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 38 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	Vrĳe geluiden : orgaan van den Vrĳzinnig Protestantschen Radio Omroep	Uitgever: Fa. W. Gaade, Delft	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1961	03-06-1961	10-06-1961	VPRO	1961-23
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1961							papier	2269.1.1	bestand	ntb	GDS007000022	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 38 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	Vrĳe geluiden : orgaan van den Vrĳzinnig Protestantschen Radio Omroep	Uitgever: Fa. W. Gaade, Delft	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1961	10-06-1961	17-06-1961	VPRO	1961-24
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1961							papier	2269.1.1	bestand	ntb	GDS007000023	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 38 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	Vrĳe geluiden : orgaan van den Vrĳzinnig Protestantschen Radio Omroep	Uitgever: Fa. W. Gaade, Delft	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1961	17-06-1961	24-06-1961	VPRO	1961-25
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1961							papier	2269.1.1	bestand	ntb	GDS007000024	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 38 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	Vrĳe geluiden : orgaan van den Vrĳzinnig Protestantschen Radio Omroep	Uitgever: Fa. W. Gaade, Delft	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1961	24-06-1961	01-07-1961	VPRO	1961-26
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1966							papier	2269.1.1	bestand	ntb	GDS007000025	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 36 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	Vrĳe geluiden : orgaan van den Vrĳzinnig Protestantschen Radio Omroep	Uitgever: Fa. W. Gaade, Delft	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1966	02-04-1966	09-04-1966	VPRO	1966-14
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1966							papier	2269.1.1	bestand	ntb	GDS007000026	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 36 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	Vrĳe geluiden : orgaan van den Vrĳzinnig Protestantschen Radio Omroep	Uitgever: Fa. W. Gaade, Delft	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1966	09-04-1966	15-04-1966	VPRO	1966-15
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1966							papier	2269.1.1	bestand	ntb	GDS007000027	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 36 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	Vrĳe geluiden : orgaan van den Vrĳzinnig Protestantschen Radio Omroep	Uitgever: Fa. W. Gaade, Delft	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1966	16-04-1966	23-04-1966	VPRO	1966-16
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1966							papier	2269.1.1	bestand	ntb	GDS007000028	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 36 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	Vrĳe geluiden : orgaan van den Vrĳzinnig Protestantschen Radio Omroep	Uitgever: Fa. W. Gaade, Delft	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1966	23-04-1966	30-04-1966	VPRO	1966-17
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1966							papier	2269.1.1	bestand	ntb	GDS007000029	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 37 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	Vrĳe geluiden : orgaan van den Vrĳzinnig Protestantschen Radio Omroep	Uitgever: Fa. W. Gaade, Delft	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1966	03-12-1966	10-12-1966	VPRO	1966-49
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1966							papier	2269.1.1	bestand	ntb	GDS007000030	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 37 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	Vrĳe geluiden : orgaan van den Vrĳzinnig Protestantschen Radio Omroep	Uitgever: Fa. W. Gaade, Delft	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1966	10-12-1966	17-12-1966	VPRO	1966-50
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1966							papier	2269.1.1	bestand	ntb	GDS007000031	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 37 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	Vrĳe geluiden : orgaan van den Vrĳzinnig Protestantschen Radio Omroep	Uitgever: Fa. W. Gaade, Delft	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1966	17-12-1966	24-12-1966	VPRO	1966-51
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1966							papier	2269.1.1	bestand	ntb	GDS007000032	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 37 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	Vrĳe geluiden : orgaan van den Vrĳzinnig Protestantschen Radio Omroep	Uitgever: Fa. W. Gaade, Delft	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1966	24-12-1966	31-12-1966	VPRO	1966-52
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1971							papier	2269.1.1	bestand	ntb	GDS007000033	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 35 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	Vrĳe geluiden : orgaan van den Vrĳzinnig Protestantschen Radio Omroep	Uitgever: Fa. W. Gaade, Delft	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1971	02-01-1971	09-01-1971	VPRO	1971-01
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1971							papier	2269.1.1	bestand	ntb	GDS007000034	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 35 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	Vrĳe geluiden : orgaan van den Vrĳzinnig Protestantschen Radio Omroep	Uitgever: Fa. W. Gaade, Delft	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1971	09-01-1971	16-01-1971	VPRO	1971-02
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1971							papier	2269.1.1	bestand	ntb	GDS007000035	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 35 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	Vrĳe geluiden : orgaan van den Vrĳzinnig Protestantschen Radio Omroep	Uitgever: Fa. W. Gaade, Delft	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1971	16-01-1971	23-01-1971	VPRO	1971-03
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1971							papier	2269.1.1	bestand	ntb	GDS007000036	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 35 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	Vrĳe geluiden : orgaan van den Vrĳzinnig Protestantschen Radio Omroep	Uitgever: Fa. W. Gaade, Delft	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1971	23-01-1971	30-01-1971	VPRO	1971-04
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1971							papier	2269.1.1	bestand	ntb	GDS007000037	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 35 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	Vrĳe geluiden : orgaan van den Vrĳzinnig Protestantschen Radio Omroep	Uitgever: Fa. W. Gaade, Delft	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1971	04-09-1971	11-09-1971	VPRO	1971-36
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1971							papier	2269.1.1	bestand	ntb	GDS007000038	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 35 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	Vrĳe geluiden : orgaan van den Vrĳzinnig Protestantschen Radio Omroep	Uitgever: Fa. W. Gaade, Delft	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1971	11-09-1971	18-09-1971	VPRO	1971-37
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1971							papier	2269.1.1	bestand	ntb	GDS007000039	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 35 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	Vrĳe geluiden : orgaan van den Vrĳzinnig Protestantschen Radio Omroep	Uitgever: Fa. W. Gaade, Delft	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1971	18-09-1971	25-09-1971	VPRO	1971-38
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1971							papier	2269.1.1	bestand	ntb	GDS007000040	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 35 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	Vrĳe geluiden : orgaan van den Vrĳzinnig Protestantschen Radio Omroep	Uitgever: Fa. W. Gaade, Delft	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1971	25-09-1971	02-10-1971	VPRO	1971-39
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1976							papier	2269.1.1	bestand	ntb	GDS007000041	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 34 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	VPRO gids	Uitgever: VPRO	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1976	31-01-1976	06-02-1976	VPRO	1976-05
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1976							papier	2269.1.1	bestand	ntb	GDS007000042	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 34 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	VPRO gids	Uitgever: VPRO	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1976	07-02-1976	13-02-1976	VPRO	1976-06
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1976							papier	2269.1.1	bestand	ntb	GDS007000043	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 34 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	VPRO gids	Uitgever: VPRO	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1976	14-02-1976	20-02-1976	VPRO	1976-07
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1976							papier	2269.1.1	bestand	ntb	GDS007000044	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 34 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	VPRO gids	Uitgever: VPRO	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1976	21-02-1976	27-02-1976	VPRO	1976-08
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1976							papier	2269.1.1	bestand	ntb	GDS007000045	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 34 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	VPRO gids	Uitgever: VPRO	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1976	02-10-1976	08-10-1976	VPRO	1976-40
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1976							papier	2269.1.1	bestand	ntb	GDS007000046	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 34 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	VPRO gids	Uitgever: VPRO	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1976	09-10-1976	15-10-1976	VPRO	1976-41
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1976							papier	2269.1.1	bestand	ntb	GDS007000047	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 34 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	VPRO gids	Uitgever: VPRO	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1976	16-10-1976	22-10-1976	VPRO	1976-42
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1976							papier	2269.1.1	bestand	ntb	GDS007000048	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 34 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	VPRO gids	Uitgever: VPRO	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1976	23-10-1976	29-10-1976	VPRO	1976-43
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1981							papier	2269.1.1	bestand	ntb	GDS007000049	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 33 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	VPRO gids	Uitgever: VPRO	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1981	07-03-1981	13-03-1981	VPRO	1981-10
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1981							papier	2269.1.1	bestand	ntb	GDS007000050	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 33 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	VPRO gids	Uitgever: VPRO	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1981	14-03-1981	20-03-1981	VPRO	1981-11
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1981							papier	2269.1.1	bestand	ntb	GDS007000051	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 33 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	VPRO gids	Uitgever: VPRO	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1981	21-03-1981	27-03-1981	VPRO	1981-12
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1981							papier	2269.1.1	bestand	ntb	GDS007000052	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 33 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	VPRO gids	Uitgever: VPRO	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1981	28-03-1981	03-04-1981	VPRO	1981-13
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1981							papier	2269.1.1	bestand	ntb	GDS007000053	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 33 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	VPRO gids	Uitgever: VPRO	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1981	07-11-1981	13-11-1981	VPRO	1981-45
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1981							papier	2269.1.1	bestand	ntb	GDS007000054	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 33 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	VPRO gids	Uitgever: VPRO	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1981	14-11-1981	20-11-1981	VPRO	1981-46
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1981							papier	2269.1.1	bestand	ntb	GDS007000055	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 33 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	VPRO gids	Uitgever: VPRO	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1981	21-11-1981	27-11-1981	VPRO	1981-47
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1981							papier	2269.1.1	bestand	ntb	GDS007000056	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 33 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	VPRO gids	Uitgever: VPRO	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1981	28-11-1981	04-12-1981	VPRO	1981-48
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1986							papier	2269.1.1	bestand	ntb	GDS007000057	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 3 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	VPRO gids	Uitgever: VPRO	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1986	29-03-1986	04-04-1986	VPRO	1986-13
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1986							papier	2269.1.1	bestand	ntb	GDS007000058	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 3 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	VPRO gids	Uitgever: VPRO	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1986	05-04-1986	11-04-1986	VPRO	1986-14
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1986							papier	2269.1.1	bestand	ntb	GDS007000059	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 3 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	VPRO gids	Uitgever: VPRO	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1986	12-04-1986	18-04-1986	VPRO	1986-15
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1986							papier	2269.1.1	bestand	ntb	GDS007000060	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 3 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	VPRO gids	Uitgever: VPRO	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1986	19-04-1986	25-04-1986	VPRO	1986-16
